,Grapheme,Phoneme
790,وي گفت ، تابستان گذشته نيز طي يك سفر هفتاد روزه با دوچرخه كشورهاي تركيه ، يونان ، ايتاليا ، واتيكان ، فرانسه ، بلژيك ، هلند و آلمان را دور زده‌است,"vey goft t/best/ne1 goza.te niz teyye1 yek safare1 haft/druze b/ do'arxe ke.varh/ye1 torkiye yun/n ]it/liy/v/tik/n far/nse bel[ik holand va ]/lm/n r/ dor zade ]ast
"
791,براي رفع نيازهاي ورزشي نسل جوان و ورزشكاران زن و مرد سه سالن ورزشي چند منظوره بزوديتوسط نيروي زميني ارتش به بهره‌برداري مي‌رسد,"bar/ye raf]e1 niy/zh/ye1 varze.iye1 nasle1 ,av/n va varze.k/r/ne1 zan va mard se s/lone1 varze.iye1 'andmanzure bezuditavassote1 niruye1 zaminiye1 ]arte. be bahrebard/ri miresad
"
792,سرويس ورزشي ، با راه‌اندازي چند سالن ورزشي جديد در باشگاه سرباز ، اين مجموعه ورزشيروزانه پذيراي بيش از چهار هزار نفر در رشته‌هاي مختلف خواهد بود,"servise1 varze.i b/ r/h]and/ziye1 'and s/lone1 varze.iye1 ,adid dar b/.g/he1 sarb/z ]in ma,mu]eye1 varze.iruz/ne pazir/ye1 bi. ]az 'ah/r hez/r nafar dar re.teh/ye1 moxtalef x/had bud
"
793,به گزارش اداره عقيدتي‌سياسي منطقه تهران ، نيروي زميني ارتش ، سرهنگ جعفري مدير تربيت بدنينيروي زميني ارتش با اعلام اين‌مطلب اظهار داشت ، به‌منظور رفع نيازهاي ورزشي نسل جوانو ورزشكاران زن و مرد ، پس از پايان ماه مبارك رمضان سه سالن جديد بدنسازي ، جودو ، كاراته و تنيس روي ميز با تجهيزات كامل و پيشرفته ، همچنين تجهيزات گرمايي و سرماييبه بهره‌برداري خواهد رسيد,"be goz/re.e1 ]ed/reye1 ]aqidati siy/siye1 mantaqee1 tehr/n niruye1 zaminiye1 ]arte. sarhang ,a]fari modire1 tarbiyatbadaniye1niruye1 zaminiye1 ]arte. b/ ]e]l/me1 ]in matlab ]ezh/r d/.t be manzure1 raf]e1 niy/zh/ye1 varze.iye1 nasle1 ,av/nva varze.k/r/ne1 zan va mard pas ]az p/y/ne1 m/he1 mob/rake1 ramez/n se s/lone1 ,adide1 badans/zi ,odok/r/te va tenise1 ruye1 miz b/ ta,hiz/te1 k/mel va pi.rafte ham'enin ta,hiz/te1 garm/]i va sarm/]ibe bahrebard/ri x/had resid
"
794,وي گفت ، باشگاه سرباز با پنجاه وَ يك‌هزار متر مربع مساحت ، سه استخر روباز ، سالن‌هاي كشتي ، جودو ، كاراته ، تكواندو ، تنيس روي ميز ، بدنسازي ، تيراندازي و سالن‌هاي چند منظوره ، واليبال ، فوتسال ، هندبال و بسكتبال از بزرگترين و نمونه‌ترين ورزشگاه‌هاي موجود درسطح تهران و كشور است,"vey goft b/.g/he1 sarb/z b/ pan,/h yek hez/r metremorabba] mas/hat se ]estaxre1 rub/z s/lonh/ye1 ko.ti,odo k/r/te tekv/ndo tenise1 ruye1 miz badans/zi tir]and/zi va s/lonh/ye1 'andmanzurev/lib/l futs/l handb/l va basketb/l ]az bozorgtarin va nemunetarin varze.g/hh/ye1 mo,ud darsathe1 tehr/n va ke.var ]ast
"
795,سرهنگ جعفري افزود ، هم‌اكنون كلاس‌هاي آموزش كشتي ، تكواندو ، جودو و تيراندازي باسلاح بادي در اين مجموعه ورزشي داير است ، در آينده بر تعداد كلاس‌هاي آموزشي افزودهمي شود,"sarhang ,a]fari ]afzud ham]aknun kel/sh/ye1 ]/muze.e1 ko.ti tekv/ndo ,odo va tir]and/zi b/sel/he1 b/di dar ]in ma,mu]eye1 varze.i d/yer ]ast dar ]/yande bar te]d/de1 kel/sh/ye1 ]/muze.i ]afzudemi.avad
"
796,مدير كميته تيم‌هاي ملي فوتبال ايران گفت ، اردوي تيم‌ملي ايران در كيش مطلوب است و,"modire1 komitee1 timh/ye1 melliye1 futb/le1 ]ir/n goft ]orduye1 time1 melliye1 ]ir/n dar ki. matlub ]ast
"
797,بازيكنان حاضر در اين اردو همگي آماده و سلامت هستند و شرايط رضايت‌بخشي دارند,"va b/zikon/ne1 h/zer dar ]in ]ordu hamegi ]/m/de va sal/mat hastand va .ar/yete1 rez/yatbax.i d/rand
"
798,جلال طالبي ديروز در گفت و گويي با خبرگزاري جمهوري اسلامي افزود ، در اردوي كيش همه‌چيز ايده‌آل است و از نظر امكانات ، اعضاي تيم ايران مشكل خاصي ندارند,",al/le1 t/lebi diruz dar gofteguyi b/ xabargoz/riye1 ,omhuriye1 ]esl/mi ]afzud dar ]orduye1 ki. hame'iz ]ide]/l ]ast va ]az nazare1 ]emk/n/t ]a]z/ye1 time1 ]ir/n mo.kele1 x/ssi nad/rand
"
799,وي‌در مورد نحوه تمرينات تيم‌ملي فوتبال افزود ، اين تمرينات بر كارهاي قدرتي سرعتياستوار است و تمرينات فردي و گروهي نيز به اجرا درمي‌آيد,"vey dar morede1 nahveye1 tamrin/te1 time1 melliye1 futb/l ]afzud ]in tamrin/t bar k/rh/ye1 qodrati sor]ati]ostov/r ]ast va tamrin/te1 fardi va goruhi niz be ]e,r/ darmi]/yad
"
800,تمرينات ملي‌پوشان روزانه دو نوبت صبح و بعدازظهر در ورزشگاه المپيك كيش تشكيل مي‌شود,"tamrin/te1 mellipu./n ruz/ne do nobate1 sobh va ba]d]azzohr dar varze.g/he1 ]olampike1 ki. ta.kil mi.avad
"
801,و مربيان تيم‌ملي با دقت تمام اين تمرينات را هدايت مي‌كنند,"va morabbiy/ne1 time1 melli b/ deqqate1 tam/m ]in tamrin/t r/ hed/yat mikonand
"
802,طالبي گفت ، تمرينات صبح ديروز بيشتر جنبه تفريحي داشت و بازيكنان در اطراف ساحل بهكارهاي نرمشي پرداختند ، اما در نوبت بعدازظهر در ورزشگاه المپيك تمرينات جدي‌تري خواهندداشت,"t/lebi goft tamrin/t sobhe1 diruz bi.tar ,anbee1 tafrihi d/.t va b/zikon/n dar ]atr/fe1 s/hel bek/rh/ye1 narme.i pard/xtand ]amm/ dar nobate1 ba]d]azzohr dar varze.g/he1 ]olampik tamrin/te1 ,edditari x/handd/.t
"
803,مدير كميته تيم‌هاي ملي فوتبال در پاسخ به‌اين سئوال كه بازيكنان حاضر در اروپا چه زمانيبه ساير ملي‌پوشان خواهند پيوست ، گفت ، تاكنون فقط مهرداد ميناوند بازيكن تيم اشتورم گراتزاتريش در كيش حضور يافته ، اما ساير بازيكنان به‌مرور به اردوي كيش ملحق خواهند شد,"modire1 komitee1 timh/ye1 melliye1 futb/l dar p/sox be ]in so]/l ke b/zikon/ne1 h/zer dar ]orup/ 'e zam/nibe s/yere1 mellipu./n x/hand peyvast goft t/konun faqat mehrd/de1 min/vand b/zikone1 time1 ]e.tormger/tze1]otri. dar ki. hozur y/fte ]amm/ s/yere1 b/zikon/n bemorur be ]orduye1 ki. molhaq x/hand .od
"
804,وي گفت ، در مرحله اول اردوي كيش كه تا ششم دي‌ماه خواهد بود ، تيم‌ملي ديدار تداركاتينخواهد داشت ، اما در مرحله دوم ، يك بازي دوستانه با يكي از باشگاه‌هاي داخلي انجامخواهد داد,"vey goft dar marhalee1 ]avvale1 ]orduye1 ki. ke t/ .e.ome1 dey m/h x/had bud time1 melli did/re1 tad/rok/tinax/had d/.t ]amm/ dar marhalee1 dovvom yek b/ziye1 dust/ne b/ yeki ]az b/.g/hh/ye1 d/xeli ]an,/mx/had d/d
"
805,البته اين تيم داخلي هنوز مشخص نشده و تا روز پنجشنبه هفته جاري معرفي خواهد شد,"]albatte ]in time1 d/xeli hanuz mo.axxas na.ode va t/ ruze1 pan,.anbee1 haftee1 ,/ri mo]arrefi x/had .od
"
806,وي‌در ادامه افزود ، تلاش گسترده‌اي براي حضور يك تيم اروپايي به كيش صورت گرفت و دراين‌خصوص مكاتبات و رايزني‌هاي لازم انجام شد اما به‌دليل اين‌كه بيشتر تيم‌هاي اروپاييبتازگي از رقابت‌هاي نيم‌فصل اول ليگ باشگاهي خود خلاص شده و در آستانه سال نو ميلاديهستند ، از سفر به ايران عذرخواهي كرده‌اند,"vey dar]ed/me ]afzud tal/.e1 gostarde]i bar/ye hozure1 yek time1 ]orup/]i be ki. surat gereft va dar]in xosus mok/teb/t va r/yzanih/ye1 l/zem ]an,/m .od ]amm/ be dalile1 ]in ke bi.tare1 timh/ye1 ]orup/]ibet/zegi ]az req/bath/ye1 nimfasle1 ]avvale1 lige1 b/.g/hiye1 xod xal/s .ode va dar ]/st/nee1 s/le1 noe1 mil/dihastand ]az safar be ]ir/n ]ozrx/hi karde]and
"
807,به‌همين دليل ديدار تداركاتي با حداقل يك تيم داخلي در دستور كار قرار گرفته است,"be hamin dalil did/re1 tad/rok/ti b/ hadde]aqal yek time1 d/xeli dar dasture1 k/r qar/r gerefte ]ast
"
808,طابي ضمن ابراز رضايت از تلاش مربيان و بازيكنان تيم‌ملي گفت ، تيم‌ملي فوتبال كشورمانمرحله دوم تمرينات آمادگي خود را از تاريخ نُه تا سي وَ يك دي‌ماه در كيش انجام خواهد داد وسپس روز پانزده دي‌ماه راهي آمريكا خواهد شد,"t/lebi zemne1 ]ebr/ze1 rez/yat ]az tal/.e1 morabbiy/n va b/zikon/ne1 time1 melli goft time1 melliye1 futb/le1 ke.varem/nmarhale dovvome1 tamrin/te1 ]/m/degiye1 xod r/ ]az t/rixe1 noh t/ sie1 yeke1 dey m/h dar ki. ]an,/m x/had d/d vasepas ruze1 p/nzdahe1 dey m/h r/hiye1 ]/mrik/ x/had .od
"
809,دبيركل كنفدراسيون فوتبال آسيا از عباس ترابيان نايب‌رئيس كميته فوتسال آسيا براي بازديداز امكانات و تسهيلات ورزشي تايلند ، محل برگزاري دومين دوره مسابقه‌هاي فوتسال قهرمانيآسيا دعوت كرد,"dabirkolle1 konfedr/siyone1 futb/le1 ]/siy/ ]az ]abb/se1 tor/biy/n n/]ebra]ise1 komiteye1 futs/le1 ]/siy/ bar/ye b/zdid]az ]emk/n/t va tashil/te1 varze.iye1 t/yland mahalle1 bargoz/riye1 dovvomin dore mos/beqeh/ye1 futs/le1 qahrem/niye1]/siy/ da]vat kard
"
810,وي بايد طي روزهاي دوازده و بيست وَ دو دسامبر برابر با سي آذر و يكم دي‌ماه از اماكن ورزشي تايلندديدن كند,"vey b/yad teyye1 ruzh/ye1 dav/zdah va bist va doe1 des/mbr bar/bar b/ siye1 ]/zar va yekome1 dey m/h ]az ]am/kene1 varze.iye1 t/ylanddidan konad
"
811,فدراسيون فوتبال اعلام كرد ، اداره‌كل تعزيرات حكومتي از سوي استانداري تهران ، مسئولرسيدگي بر فعاليت مدارس فوتبال متخلف در اين استان شد,"fedr/siyone1 futb/l ]e]l/m kard ]ed/ree1 kolle1 ta]zir/te1 hokumati ]az suye1 ]ost/nd/riye1 tehr/n mas]ule1residegi bar fa]]/liyate1 mad/rese1 futb/le1 motaxallef dar ]in ]ost/n .od
"
812,اين اقدام استانداري تهران به‌دنبال اعتراضي است كه فدراسيون فوتبال نسبت به داير بودناين گونه مدارس ابراز داشته است,"]in ]eqd/me1 ]ost/nd/riye1 tehr/n be donb/le1 ]e]ter/zi ]ast ke fedr/siyone1 futb/l nesbat be d/yer budane1]in gune mad/res ]ebr/z d/.te ]ast
"
813,استانداري تهران از تعزيرات حكومتي اين استان خواسته است تا با شناسايي مدارس غيرمجازو متخلف از ادامه فعاليت آنان جلوگيري كند,"]ost/nd/riye1 tehr/n ]az ta]zir/te1 hokumatiye1 ]in ]ost/n x/ste ]ast t/ b/ .en/s/]iye1 mad/rese1 qeyremo,/zva motaxallef ]az ]ed/meye1 fa]]/liyate1 ]/n/n ,ologiri konad
"
814,سازمان تربيت‌بدني در پي اعتراض فدراسيون فوتبال در خصوص فعاليت مدارس فوتبال غيرمجازدر استان تهران ، اين فدراسيون را ملزم به تنظيم آيين‌نامه‌اي پيرامون چگونگي فعاليت هاياين مدارس كرد,"s/zm/ne1 tarbiyatbadani dar peye1 ]e]ter/ze1 fedr/siyone1 futb/l dar xosuse1 fa]]/liyate1 mad/rese1 futb/le1 qeyremo,/zdar ]ost/ne1 tehr/n ]in fedr/siyon r/ molzam be tanzime1 ]/]inn/me]i pir/mune1 'egunegiye1 fa]]/liyath/ye1]in mad/res kard
"
815,كميته انضباطي فدراسيون فوتبال اعلام كرد ، تيم مقاومت برازجان به‌خاطر انجام تخلف تماشاگرانشدر جريان ديدار اين تيم با تيم كشاورز تهران از سري مسابقات جام‌حذفي باشگاه‌هاي ايران ، طبق ماده شصت وَ چهار آيين‌نامه انضباطي و به‌استناد بند ب و ج ماده يازده از سوي كميته انضباطيتوبيخ كتبي شد,"komitee1 ]enzeb/tiye1 fedr/siyone1 futb/l ]e]l/m kard time1 moq/vemate1 bor/z,/n be x/tere1 ]an,/me1 taxallofe1 tam/./gar/na.dar ,ary/ne1 did/re1 ]in tim b/ time1 ke./varze1 tehr/n ]az seri mos/beq/te1 ./me1 hazfiye1 b/.g/hh/ye1 ]ir/ntebqe1 m/dde .ast va 'ah/re1 ]/]inn/mee1 ]enzeb/ti va be ]esten/de1 bande1 be va ,im m/ddee1 y/zdah ]az suye1 komite ]enzeb/titobixe1 katbi .od
"
816,ضمناً باشگاه مقاومت برازجان به پرداخت يك‌ميليون ريال جريمه نقدي محكوم شد,"zemnan b/.g/he1 moq/vemate1 bor/z,/n be pard/xte1 yek milyun riy/l ,arime naqdi mahkum .od
"
817,كميته انضباطي فدراسيون فوتبال پس از بحث و بررسي در خصوص ايمان رزاق ، بازيكن تيم فجرسپاه تهران ، اين بازيكن را به‌استناد ماده هشت آيين‌نامه نقل و انتقالات بازيكن آزاداعلام كرد,"komitee1 ]enzeb/tiye1 fedr/siyone1 futb/l pas ]az bahs va barresi dar xosuse1 ]im/ne1 razz/q b/zikone1 time1 fa,re1sep/he1 tehr/n ]in b/zikon r/ be ]esten/de1 m/ddee1 ha.te1 ]/]inn/mee1 naqlo]enteq/l/t b/zikone1 ]/z/d]e]l/m kard
"
818,اين كميته تاكيد كرد ، اين بازيكن بايد تا پايان خدمت سربازي خود در خدمت اين تيم باشدكميته انضباطي فدراسيون فوتبال همچنين از باشگاه فجر سپاه خواست در صورت اعتراض به رايصادره ، ظرف مدت دَه روز پس از تاريخ اعلام راي ، با ارائه مدارك به‌اين كميته مراجعهكند,"]in komite ta]kid kard ]in b/zikon b/yad t/ p/y/ne1 xedmate1 sarb/ziye1 xod dar xedmate1 ]in tim b/.adkomiteye1 ]enzeb/tiye1 fedr/siyone1 futb/l ham'enin ]az b/.g/he1 fa,re1 sep/h x/st dar surate1 ]e]ter/z be ra]ye1s/dere zarfe1 moddate1 dah ruz pas ]az t/rixe1 ]e]l/me1 ra]y b/ ]er/]eye1 mad/rek be ]in komite mor/,e]ekonad
"
819,به‌دنبال شكايت حسن سالمي مربي تيم فوتبال استقلال اهواز مبني‌بر عدم پرداخت حقوق ومزاياي وي از سوي اين باشگاه ، كميته انضباطي فدراسيون فوتبال پس از بحث و بررسي مداركو مستندات ، باشگاه استقلال اهواز را ملزم به پرداخت كليه حقوق و مزاياي نامبرده كرد,"be donb/le1 .ek/yate1 hasane1 s/lemi morabbiye1 time1 futb/le1 ]esteql/le1 ]ahv/z mabni bar ]adame1 pard/xte1 hoquq vamaz/y/ye1 vey ]az suye1 ]in b/.g/h komiteye1 ]enzeb/tiye1 fedr/siyone1 futb/l pas ]az bahs va barresiye1 mad/rekva mostanad/t b/.g/he1 ]esteql/le1 ]ahv/z r/ molzam be pard/xte1 kolliyeye1 hoquq va maz/y/ye1 n/mborde kard
"
820,ضمناً حسن سالمي ، مربي سابق اين تيم اعلام كرد كه مي‌تواند از طريق مراجع قضايي نسبتبه احقاق حقوق خود اقدام كند,"zemnan hasane1 s/lemi morabbiye1 s/beqe1 ]in tim ]e]l/m kard ke mitav/nad ]az tariqe1 mar/,e]e1 qaz/]i nesbatbe ]ehq/qe1 hoquqe1 xod ]eqd/m konad
"
821,خاطرنشان مي‌شود كه باشگاه استقلال اهواز بدون هماهنگي و اخذ رضايت از سوي نامبرده بهخدمت وي‌در اين باشگاه پايان داده بود,"x/terne./n mi.avad ke b/.g/he1 ]esteql/le1 ]ahv/z bedune ham/hangi va ]axze1 rez/yat ]az suye1 n/mborde bexedmate1 vey dar ]in b/.g/h p/y/n d/de bud
"
822,فدراسيون فوتبال اعلام كرد ، با توجه به‌درخواست فدراسيون فوتبال ايران براي ميزبانيمسابقه‌هاي فوتبال جام ملت‌هاي آسيا در سال دو هزار وَ چهار ، اين فدراسيون در نظر دارد آرم ويژهاين مسابقه‌ها را طراحي و به كنفدراسيون فوتبال آسيا ارائه كند,"fedr/siyone1 futb/l ]e]l/m kard b/ tava,,oh be darx/ste1 fedr/siyone1 futb/le1 ]ir/n bar/ye mizb/niye1mos/beqeh/ye1 futb/le1 ,/me1 mellath/ye1 ]/siy/ dar s/le1 do hez/r va 'ah/r ]in fedr/siyon dar nazar d/rad ]/rme1 vi[eye1]in mos/beqeh/ r/ tarr/hi va be konfedr/siyone1 futb/le1 ]/siy/ ]er/]e konad
"
823,فدراسيون فوتبال از همه طراحان ، گرافيست‌ها و ساير علاقمندان ورزش فوتبال دعوت كرد,"fedr/siyone1 futb/l ]az hamee1 tarr/h/n ger/fisth/ va s/yere1 ]al/qemand/ne1 varze.e1 futb/l da]vat kard
"
824,تا براي طراحي اين آرم با اين فدراسيون همكاري كرده و آثار خود را تا پايان دي‌ماه بهاين فدراسيون ارائه دهند,"t/ bar/ye tarr/hiye1 ]in ]/rm b/ ]in fedr/siyon hamk/ri karde va ]/s/re1 xod r/ t/ p/y/ne1 dey m/h be]in fedr/siyon ]er/]e dahand
"
